ID,Vehicles
20170711011,63.06464098
20170711021,63.06626859
20170711031,63.06789617
20170711041,63.0695237
20170711051,63.07115118
20170711061,63.07277863
20170711071,63.07440603
20170711081,63.07603339
20170711091,63.07766071
20170711101,81.44833661
20170711111,81.45043771
20170711121,81.45253875
20170711131,81.45463974
20170711141,81.45674067
20170711151,81.45884155
20170711161,81.46094237
20170711171,81.46304314
20170711181,81.46514386
20170711191,81.46724452
20170711201,81.46934513
20170711211,81.47144568
20170711221,81.47354618
20170711231,81.47564663
20170712001,67.95901599
20170712011,67.96076784
20170712021,67.96251964
20170712031,67.9642714
20170712041,67.96602312
20170712051,67.96777479
20170712061,67.96952642
20170712071,67.97127799
20170712081,67.97302953
20170712091,67.97478102
20170712101,85.16890718
20170712111,85.17110154
20170712121,85.17329584
20170712131,85.17549008
20170712141,85.17768427
20170712151,85.1798784
20170712161,85.18207247
20170712171,85.18426649
20170712181,85.18646045
20170712191,85.18865435
20170712201,85.1908482
20170712211,85.19304199
20170712221,85.19523573
20170712231,85.19742941
20170713001,64.76904316
20170713011,64.77071072
20170713021,64.77237823
20170713031,64.7740457
20170713041,64.77571313
20170713051,64.77738051
20170713061,64.77904785
20170713071,64.78071515
20170713081,64.78238241
20170713091,64.78404962
20170713101,83.89303261
20170713111,83.89519143
20170713121,83.89735018
20170713131,83.89950889
20170713141,83.90166754
20170713151,83.90382613
20170713161,83.90598467
20170713171,83.90814315
20170713181,83.91030157
20170713191,83.91245994
20170713201,83.91461825
20170713211,83.91677651
20170713221,83.91893471
20170713231,83.92109286
20170714001,63.28878631
20170714011,63.29041374
20170714021,63.29204114
20170714031,63.29366849
20170714041,63.2952958
20170714051,63.29692306
20170714061,63.29855028
20170714071,63.30017747
20170714081,63.30180461
20170714091,63.30343171
20170714101,79.45473442
20170714111,79.4567765
20170714121,79.45881853
20170714131,79.4608605
20170714141,79.46290243
20170714151,79.4649443
20170714161,79.46698612
20170714171,79.46902788
20170714181,79.4710696
20170714191,79.47311126
20170714201,79.47515287
20170714211,79.47719442
20170714221,79.47923593
20170714231,79.48127738
20170715001,55.36842919
20170715011,55.3698512
20170715021,55.37127318
20170715031,55.37269511
20170715041,55.37411702
20170715051,55.37553888
20170715061,55.37696071
20170715071,55.3783825
20170715081,55.37980426
20170715091,55.38122597
20170715101,69.81766174
20170715111,69.81945393
20170715121,69.82124607
20170715131,69.82303816
20170715141,69.82483021
20170715151,69.82662222
20170715161,69.82841417
20170715171,69.83020608
20170715181,69.83199794
20170715191,69.83378976
20170715201,69.83558153
20170715211,69.83737326
20170715221,69.83916494
20170715231,69.84095658
20170716001,54.29944872
20170716011,54.30084156
20170716021,54.30223436
20170716031,54.30362713
20170716041,54.30501986
20170716051,54.30641256
20170716061,54.30780522
20170716071,54.30919784
20170716081,54.31059043
20170716091,54.31198299
20170716101,68.85911749
20170716111,68.8608829
20170716121,68.86264826
20170716131,68.86441357
20170716141,68.86617884
20170716151,68.86794407
20170716161,68.86970924
20170716171,68.87147438
20170716181,68.87323947
20170716191,68.87500451
20170716201,68.87676951
20170716211,68.87853446
20170716221,68.88029937
20170716231,68.88206423
20170717001,63.73060356
20170717011,63.73223631
20170717021,63.73386902
20170717031,63.73550169
20170717041,63.73713431
20170717051,63.73876689
20170717061,63.74039943
20170717071,63.74203193
20170717081,63.74366438
20170717091,63.7452968
20170717101,84.96510837
20170717111,84.96728402
20170717121,84.96945962
20170717131,84.97163516
20170717141,84.97381065
20170717151,84.97598607
20170717161,84.97816144
20170717171,84.98033676
20170717181,84.98251203
20170717191,84.98468723
20170717201,84.98686238
20170717211,84.98903748
20170717221,84.99121252
20170717231,84.99338751
20170718001,65.72295119
20170718011,65.72463291
20170718021,65.72631459
20170718031,65.72799623
20170718041,65.72967782
20170718051,65.73135938
20170718061,65.73304088
20170718071,65.73472235
20170718081,65.73640377
20170718091,65.73808515
20170718101,85.17801021
20170718111,85.18018863
20170718121,85.182367
20170718131,85.18454532
20170718141,85.18672358
20170718151,85.18890178
20170718161,85.19107993
20170718171,85.19325802
20170718181,85.19543606
20170718191,85.19761404
20170718201,85.19979196
20170718211,85.20196983
20170718221,85.20414765
20170718231,85.20632541
20170719001,66.25646949
20170719011,66.25816278
20170719021,66.25985603
20170719031,66.26154924
20170719041,66.26324241
20170719051,66.26493553
20170719061,66.26662861
20170719071,66.26832165
20170719081,66.27001464
20170719091,66.27170759
20170719101,86.14126489
20170719111,86.14346525
20170719121,86.14566556
20170719131,86.14786581
20170719141,86.15006599
20170719151,86.15226613
20170719161,86.15446621
20170719171,86.15666623
20170719181,86.1588662
20170719191,86.16106611
20170719201,86.16326597
20170719211,86.16546577
20170719221,86.16766551
20170719231,86.1698652
20170720001,66.4921825
20170720011,66.49387974
20170720021,66.49557693
20170720031,66.49727408
20170720041,66.49897119
20170720051,66.50066826
20170720061,66.50236528
20170720071,66.50406226
20170720081,66.50575919
20170720091,66.50745608
20170720101,85.89869427
20170720111,85.90088575
20170720121,85.90307717
20170720131,85.90526853
20170720141,85.90745984
20170720151,85.90965109
20170720161,85.91184229
20170720171,85.91403343
20170720181,85.91622452
20170720191,85.91841555
20170720201,85.92060653
20170720211,85.92279745
20170720221,85.92498831
20170720231,85.92717912
20170721001,64.90495382
20170721011,64.90660851
20170721021,64.90826317
20170721031,64.90991778
20170721041,64.91157235
20170721051,64.91322687
20170721061,64.91488136
20170721071,64.9165358
20170721081,64.9181902
20170721091,64.91984456
20170721101,81.22789128
20170721111,81.22996106
20170721121,81.23203079
20170721131,81.23410046
20170721141,81.23617008
20170721151,81.23823965
20170721161,81.24030917
20170721171,81.24237863
20170721181,81.24444804
20170721191,81.2465174
20170721201,81.24858671
20170721211,81.25065596
20170721221,81.25272516
20170721231,81.25479431
20170722001,56.13275381
20170722011,56.13418312
20170722021,56.13561239
20170722031,56.13704162
20170722041,56.13847082
20170722051,56.13989998
20170722061,56.14132911
20170722071,56.1427582
20170722081,56.14418725
20170722091,56.14561627
20170722101,70.21865035
20170722111,70.22043742
20170722121,70.22222444
20170722131,70.22401141
20170722141,70.22579834
20170722151,70.22758523
20170722161,70.22937207
20170722171,70.23115886
20170722181,70.23294561
20170722191,70.23473231
20170722201,70.23651897
20170722211,70.23830558
20170722221,70.24009214
20170722231,70.24187867
20170723001,54.21932204
20170723011,54.22070094
20170723021,54.2220798
20170723031,54.22345863
20170723041,54.22483743
20170723051,54.22621619
20170723061,54.22759491
20170723071,54.2289736
20170723081,54.23035226
20170723091,54.23173088
20170723101,68.7136917
20170723111,68.71543833
20170723121,68.71718491
20170723131,68.71893146
20170723141,68.72067795
20170723151,68.72242441
20170723161,68.72417082
20170723171,68.72591718
20170723181,68.7276635
20170723191,68.72940978
20170723201,68.73115601
20170723211,68.7329022
20170723221,68.73464834
20170723231,68.73639444
20170724001,64.58096724
20170724011,64.58260766
20170724021,64.58424803
20170724031,64.58588836
20170724041,64.58752865
20170724051,64.5891689
20170724061,64.5908091
20170724071,64.59244927
20170724081,64.59408939
20170724091,64.59572947
20170724101,86.54328414
20170724111,86.5454813
20170724121,86.5476784
20170724131,86.54987545
20170724141,86.55207244
20170724151,86.55426938
20170724161,86.55646626
20170724171,86.55866309
20170724181,86.56085986
20170724191,86.56305657
20170724201,86.56525323
20170724211,86.56744984
20170724221,86.56964638
20170724231,86.57184287
20170725001,66.27105068
20170725011,66.27273197
20170725021,66.27441322
20170725031,66.27609443
20170725041,66.2777756
20170725051,66.27945672
20170725061,66.2811378
20170725071,66.28281884
20170725081,66.28449983
20170725091,66.28618079
20170725101,86.42976656
20170725111,86.43195816
20170725121,86.43414972
20170725131,86.43634121
20170725141,86.43853265
20170725151,86.44072404
20170725161,86.44291537
20170725171,86.44510664
20170725181,86.44729786
20170725191,86.44948903
20170725201,86.45168013
20170725211,86.45387118
20170725221,86.45606218
20170725231,86.45825312
20170726001,66.08628413
20170726011,66.0879587
20170726021,66.08963322
20170726031,66.0913077
20170726041,66.09298214
20170726051,66.09465654
20170726061,66.0963309
20170726071,66.09800521
20170726081,66.09967948
20170726091,66.1013537
20170726101,86.16121687
20170726111,86.16339902
20170726121,86.1655811
20170726131,86.16776313
20170726141,86.16994511
20170726151,86.17212703
20170726161,86.1743089
20170726171,86.17649071
20170726181,86.17867246
20170726191,86.18085416
20170726201,86.18303581
20170726211,86.18521739
20170726221,86.18739893
20170726231,86.18958041
20170727001,66.32372479
20170727011,66.32540333
20170727021,66.32708183
20170727031,66.32876029
20170727041,66.3304387
20170727051,66.33211708
20170727061,66.33379541
20170727071,66.33547369
20170727081,66.33715193
20170727091,66.33883014
20170727101,85.91574059
20170727111,85.91791388
20170727121,85.92008711
20170727131,85.92226028
20170727141,85.9244334
20170727151,85.92660646
20170727161,85.92877947
20170727171,85.93095242
20170727181,85.93312532
20170727191,85.93529816
20170727201,85.93747095
20170727211,85.93964368
20170727221,85.94181636
20170727231,85.94398898
20170728001,64.6352669
20170728011,64.63690072
20170728021,64.63853451
20170728031,64.64016825
20170728041,64.64180195
20170728051,64.64343561
20170728061,64.64506923
20170728071,64.64670281
20170728081,64.64833634
20170728091,64.64996984
20170728101,81.13818103
20170728111,81.14023097
20170728121,81.14228086
20170728131,81.1443307
20170728141,81.14638049
20170728151,81.14843023
20170728161,81.15047991
20170728171,81.15252954
20170728181,81.15457912
20170728191,81.15662865
20170728201,81.15867813
20170728211,81.16072755
20170728221,81.16277692
20170728231,81.16482625
20170729001,55.44472088
20170729011,55.44612069
20170729021,55.44752046
20170729031,55.44892021
20170729041,55.45031991
20170729051,55.45171958
20170729061,55.45311922
20170729071,55.45451881
20170729081,55.45591838
20170729091,55.45731791
20170729101,69.77853569
20170729111,69.7802965
20170729121,69.78205726
20170729131,69.78381798
20170729141,69.78557866
20170729151,69.78733929
20170729161,69.78909987
20170729171,69.79086041
20170729181,69.79262091
20170729191,69.79438136
20170729201,69.79614177
20170729211,69.79790213
20170729221,69.79966245
20170729231,69.80142273
20170730001,53.73141241
20170730011,53.73276733
20170730021,53.73412221
20170730031,53.73547705
20170730041,53.73683186
20170730051,53.73818664
20170730061,53.73954138
20170730071,53.74089609
20170730081,53.74225077
20170730091,53.74360541
20170730101,68.44025314
20170730111,68.44197809
20170730121,68.44370299
20170730131,68.44542786
20170730141,68.44715267
20170730151,68.44887745
20170730161,68.45060218
20170730171,68.45232687
20170730181,68.45405151
20170730191,68.45577611
20170730201,68.45750067
20170730211,68.45922518
20170730221,68.46094965
20170730231,68.46267408
20170731001,63.69572723
20170731011,63.69733147
20170731021,63.69893567
20170731031,63.70053982
20170731041,63.70214394
20170731051,63.70374801
20170731061,63.70535204
20170731071,63.70695604
20170731081,63.70855999
20170731091,63.71016391
20170731101,86.04885574
20170731111,86.05102187
20170731121,86.05318795
20170731131,86.05535397
20170731141,86.05751993
20170731151,86.05968585
20170731161,86.0618517
20170731171,86.0640175
20170731181,86.06618325
20170731191,86.06834894
20170731201,86.07051458
20170731211,86.07268017
20170731221,86.0748457
20170731231,86.07701117
20170801001,63.84110391
20170801011,63.84270987
20170801021,63.84431578
20170801031,63.84592166
20170801041,63.8475275
20170801051,63.84913329
20170801061,63.85073904
20170801071,63.85234476
20170801081,63.85395043
20170801091,63.85555606
20170801101,77.65792352
20170801111,77.65987606
20170801121,77.66182856
20170801131,77.663781
20170801141,77.6657334
20170801151,77.66768575
20170801161,77.66963804
20170801171,77.67159029
20170801181,77.67354249
20170801191,77.67549464
20170801201,77.67744674
20170801211,77.67939879
20170801221,77.6813508
20170801231,77.68330275
20170802001,67.04071936
20170802011,67.04240378
20170802021,67.04408814
20170802031,67.04577247
20170802041,67.04745675
20170802051,67.04914099
20170802061,67.05082519
20170802071,67.05250935
20170802081,67.05419346
20170802091,67.05587753
20170802101,84.63243501
20170802111,84.63456035
20170802121,84.63668563
20170802131,84.63881086
20170802141,84.64093604
20170802151,84.64306117
20170802161,84.64518623
20170802171,84.64731125
20170802181,84.64943621
20170802191,84.65156113
20170802201,84.65368598
20170802211,84.65581079
20170802221,84.65793554
20170802231,84.66006024
20170803001,65.96363545
20170803011,65.96529081
20170803021,65.96694612
20170803031,65.96860139
20170803041,65.97025661
20170803051,65.9719118
20170803061,65.97356694
20170803071,65.97522205
20170803081,65.97687711
20170803091,65.97853213
20170803101,83.37879447
20170803111,83.38088581
20170803121,83.38297709
20170803131,83.38506832
20170803141,83.3871595
20170803151,83.38925062
20170803161,83.39134169
20170803171,83.39343271
20170803181,83.39552368
20170803191,83.39761459
20170803201,83.39970546
20170803211,83.40179627
20170803221,83.40388702
20170803231,83.40597773
20170804001,59.99766404
20170804011,59.99916786
20170804021,60.00067165
20170804031,60.0021754
20170804041,60.00367911
20170804051,60.00518278
20170804061,60.00668642
20170804071,60.00819002
20170804081,60.00969358
20170804091,60.01119711
20170804101,73.4278794
20170804111,73.42971892
20170804121,73.43155841
20170804131,73.43339784
20170804141,73.43523723
20170804151,73.43707657
20170804161,73.43891587
20170804171,73.44075512
20170804181,73.44259433
20170804191,73.44443349
20170804201,73.4462726
20170804211,73.44811167
20170804221,73.44995069
20170804231,73.45178966
20170805001,62.90457814
20170805011,62.90615293
20170805021,62.90772768
20170805031,62.90930239
20170805041,62.91087706
20170805051,62.9124517
20170805061,62.91402629
20170805071,62.91560085
20170805081,62.91717536
20170805091,62.91874984
20170805101,82.10238891
20170805111,82.10444328
20170805121,82.1064976
20170805131,82.10855187
20170805141,82.11060609
20170805151,82.11266025
20170805161,82.11471437
20170805171,82.11676843
20170805181,82.11882245
20170805191,82.12087641
20170805201,82.12293032
20170805211,82.12498418
20170805221,82.12703799
20170805231,82.12909174
20170806001,67.8277101
20170806011,67.82940611
20170806021,67.83110206
20170806031,67.83279798
20170806041,67.83449385
20170806051,67.83618969
20170806061,67.83788548
20170806071,67.83958123
20170806081,67.84127693
20170806091,67.84297259
20170806101,85.8249434
20170806111,85.82708834
20170806121,85.82923323
20170806131,85.83137806
20170806141,85.83352284
20170806151,85.83566757
20170806161,85.83781225
20170806171,85.83995687
20170806181,85.84210143
20170806191,85.84424595
20170806201,85.84639041
20170806211,85.84853482
20170806221,85.85067917
20170806231,85.85282347
20170807001,59.72385981
20170807011,59.72535139
20170807021,59.72684293
20170807031,59.72833443
20170807041,59.7298259
20170807051,59.73131733
20170807061,59.73280872
20170807071,59.73430008
20170807081,59.7357914
20170807091,59.73728268
20170807101,74.3000127
20170807111,74.30186739
20170807121,74.30372202
20170807131,74.30557662
20170807141,74.30743117
20170807151,74.30928567
20170807161,74.31114012
20170807171,74.31299453
20170807181,74.31484889
20170807191,74.31670321
20170807201,74.31855748
20170807211,74.3204117
20170807221,74.32226588
20170807231,74.32412001
20170808001,69.01291629
20170808011,69.01463779
20170808021,69.01635925
20170808031,69.01808067
20170808041,69.01980205
20170808051,69.02152339
20170808061,69.02324468
20170808071,69.02496592
20170808081,69.02668713
20170808091,69.02840829
20170808101,86.95308475
20170808111,86.95525269
20170808121,86.95742056
20170808131,86.95958839
20170808141,86.96175616
20170808151,86.96392388
20170808161,86.96609155
20170808171,86.96825916
20170808181,86.97042672
20170808191,86.97259422
20170808201,86.97476167
20170808211,86.97692907
20170808221,86.97909641
20170808231,86.98126369
20170809001,63.08293161
20170809011,63.08450331
20170809021,63.08607497
20170809031,63.0876466
20170809041,63.08921818
20170809051,63.09078973
20170809061,63.09236123
20170809071,63.0939327
20170809081,63.09550413
20170809091,63.09707552
20170809101,80.33944086
20170809111,80.3414415
20170809121,80.3434421
20170809131,80.34544265
20170809141,80.34744315
20170809151,80.3494436
20170809161,80.351444
20170809171,80.35344435
20170809181,80.35544465
20170809191,80.3574449
20170809201,80.3594451
20170809211,80.36144525
20170809221,80.36344535
20170809231,80.3654454
20170810001,58.23976068
20170810011,58.24120999
20170810021,58.24265925
20170810031,58.24410848
20170810041,58.24555768
20170810051,58.24700683
20170810061,58.24845596
20170810071,58.24990504
20170810081,58.25135409
20170810091,58.2528031
20170810101,72.87723197
20170810111,72.87904463
20170810121,72.88085724
20170810131,72.8826698
20170810141,72.88448232
20170810151,72.8862948
20170810161,72.88810723
20170810171,72.88991961
20170810181,72.89173195
20170810191,72.89354424
20170810201,72.89535649
20170810211,72.8971687
20170810221,72.89898085
20170810231,72.90079297
20170811001,64.35612814
20170811011,64.35772774
20170811021,64.3593273
20170811031,64.36092682
20170811041,64.3625263
20170811051,64.36412574
20170811061,64.36572513
20170811071,64.36732449
20170811081,64.36892381
20170811091,64.37052309
20170811101,82.91194671
20170811111,82.9140065
20170811121,82.91606624
20170811131,82.91812592
20170811141,82.92018555
20170811151,82.92224513
20170811161,82.92430466
20170811171,82.92636414
20170811181,82.92842357
20170811191,82.93048295
20170811201,82.93254228
20170811211,82.93460154
20170811221,82.93666077
20170811231,82.93871994
20170812001,63.38933768
20170812011,63.39091137
20170812021,63.39248503
20170812031,63.39405864
20170812041,63.39563221
20170812051,63.39720574
20170812061,63.39877924
20170812071,63.4003527
20170812081,63.40192611
20170812091,63.40349949
20170812101,80.33072266
20170812111,80.33271594
20170812121,80.33470918
20170812131,80.33670236
20170812141,80.3386955
20170812151,80.34068858
20170812161,80.34268162
20170812171,80.34467461
20170812181,80.34666754
20170812191,80.34866043
20170812201,80.35065327
20170812211,80.35264606
20170812221,80.3546388
20170812231,80.35663149
20170813001,56.88688494
20170813011,56.88829552
20170813021,56.88970606
20170813031,56.89111657
20170813041,56.89252705
20170813051,56.89393749
20170813061,56.8953479
20170813071,56.89675827
20170813081,56.8981686
20170813091,56.8995789
20170813101,71.48125058
20170813111,71.48302217
20170813121,71.48479372
20170813131,71.48656522
20170813141,71.48833667
20170813151,71.49010808
20170813161,71.49187945
20170813171,71.49365078
20170813181,71.49542206
20170813191,71.49719329
20170813201,71.49896448
20170813211,71.50073563
20170813221,71.50250673
20170813231,71.5042778
20170814001,61.9081561
20170814011,61.90968937
20170814021,61.91122259
20170814031,61.91275578
20170814041,61.91428893
20170814051,61.91582205
20170814061,61.91735512
20170814071,61.91888816
20170814081,61.92042115
20170814091,61.92195411
20170814101,84.0522072
20170814111,84.05428787
20170814121,84.05636849
20170814131,84.05844906
20170814141,84.06052957
20170814151,84.06261004
20170814161,84.06469045
20170814171,84.06677081
20170814181,84.06885112
20170814191,84.07093138
20170814201,84.07301158
20170814211,84.07509174
20170814221,84.07717184
20170814231,84.0792519
20170815001,66.57129927
20170815011,66.57294607
20170815021,66.57459282
20170815031,66.57623954
20170815041,66.57788622
20170815051,66.57953285
20170815061,66.58117944
20170815071,66.58282599
20170815081,66.58447251
20170815091,66.58611898
20170815101,86.12099235
20170815111,86.12312171
20170815121,86.12525101
20170815131,86.12738025
20170815141,86.12950945
20170815151,86.13163859
20170815161,86.13376768
20170815171,86.13589671
20170815181,86.1380257
20170815191,86.14015462
20170815201,86.1422835
20170815211,86.14441233
20170815221,86.1465411
20170815231,86.14866982
20170816001,66.79310448
20170816011,66.7947548
20170816021,66.79640509
20170816031,66.79805533
20170816041,66.79970553
20170816051,66.80135569
20170816061,66.80300581
20170816071,66.80465589
20170816081,66.80630593
20170816091,66.80795593
20170816101,86.21199285
20170816111,86.21412193
20170816121,86.21625095
20170816131,86.21837992
20170816141,86.22050884
20170816151,86.2226377
20170816161,86.22476652
20170816171,86.22689528
20170816181,86.22902398
20170816191,86.23115263
20170816201,86.23328123
20170816211,86.23540978
20170816221,86.23753828
20170816231,86.23966673
20170817001,67.04105496
20170817011,67.04270944
20170817021,67.04436389
20170817031,67.0460183
20170817041,67.04767267
20170817051,67.04932699
20170817061,67.05098127
20170817071,67.05263552
20170817081,67.05428972
20170817091,67.05594388
20170817101,86.32935796
20170817111,86.33148741
20170817121,86.33361681
20170817131,86.33574615
20170817141,86.33787544
20170817151,86.34000468
20170817161,86.34213387
20170817171,86.344263
20170817181,86.34639208
20170817191,86.34852111
20170817201,86.35065009
20170817211,86.35277901
20170817221,86.35490788
20170817231,86.3570367
20170818001,65.44806504
20170818011,65.44967831
20170818021,65.45129154
20170818031,65.45290472
20170818041,65.45451787
20170818051,65.45613097
20170818061,65.45774404
20170818071,65.45935706
20170818081,65.46097005
20170818091,65.462583
20170818101,81.65550161
20170818111,81.65751339
20170818121,81.65952512
20170818131,81.6615368
20170818141,81.66354843
20170818151,81.66556001
20170818161,81.66757154
20170818171,81.66958302
20170818181,81.67159445
20170818191,81.67360583
20170818201,81.67561717
20170818211,81.67762845
20170818221,81.67963968
20170818231,81.68165087
20170819001,57.41145801
20170819011,57.41287151
20170819021,57.41428497
20170819031,57.41569839
20170819041,57.41711178
20170819051,57.41852513
20170819061,57.41993845
20170819071,57.42135174
20170819081,57.42276499
20170819091,57.4241782
20170819101,71.67069919
20170819111,71.67246288
20170819121,71.67422653
20170819131,71.67599014
20170819141,71.6777537
20170819151,71.67951722
20170819161,71.6812807
20170819171,71.68304413
20170819181,71.68480752
20170819191,71.68657087
20170819201,71.68833417
20170819211,71.69009743
20170819221,71.69186065
20170819231,71.69362382
20170820001,55.47629692
20170820011,55.47766116
20170820021,55.47902536
20170820031,55.48038953
20170820041,55.48175366
20170820051,55.48311777
20170820061,55.48448184
20170820071,55.48584587
20170820081,55.48720988
20170820091,55.48857384
20170820101,70.14482169
20170820111,70.1465458
20170820121,70.14826987
20170820131,70.14999389
20170820141,70.15171787
20170820151,70.1534418
20170820161,70.1551657
20170820171,70.15688956
20170820181,70.15861337
20170820191,70.16033714
20170820201,70.16206086
20170820211,70.16378455
20170820221,70.16550819
20170820231,70.16723179
20170821001,66.16107285
20170821011,66.16269792
20170821021,66.16432295
20170821031,66.16594794
20170821041,66.16757289
20170821051,66.1691978
20170821061,66.17082268
20170821071,66.17244751
20170821081,66.1740723
20170821091,66.17569706
20170821101,88.37158194
20170821111,88.37375149
20170821121,88.37592099
20170821131,88.37809043
20170821141,88.38025981
20170821151,88.38242915
20170821161,88.38459843
20170821171,88.38676766
20170821181,88.38893684
20170821191,88.39110596
20170821201,88.39327503
20170821211,88.39544405
20170821221,88.39761301
20170821231,88.39978192
20170822001,68.12702466
20170822011,68.12869605
20170822021,68.1303674
20170822031,68.1320387
20170822041,68.13370997
20170822051,68.1353812
20170822061,68.13705238
20170822071,68.13872353
20170822081,68.14039463
20170822091,68.14206569
20170822101,88.45577037
20170822111,88.45793943
20170822121,88.46010844
20170822131,88.46227739
20170822141,88.46444628
20170822151,88.46661513
20170822161,88.46878393
20170822171,88.47095267
20170822181,88.47312135
20170822191,88.47528999
20170822201,88.47745857
20170822211,88.4796271
20170822221,88.48179557
