ID,Vehicles
20170716151,51.61766052246094
20170716161,51.10172653198242
20170716171,51.10172653198242
20170716181,53.09818649291992
20170716191,55.7050666809082
20170716201,55.7050666809082
20170716211,52.55420684814453
20170716221,50.50814437866211
20170716231,47.50867462158203
20170717001,40.98552703857422
20170717011,35.05030059814453
20170717021,29.638090133666992
20170717031,24.9282169342041
20170717041,21.130460739135742
20170717051,20.43126678466797
20170717061,21.490373611450195
20170717071,24.136577606201172
20170717081,28.818002700805664
20170717091,34.737083435058594
20170717101,46.48622512817383
20170717111,52.2441520690918
20170717121,53.63703536987305
20170717131,50.19710922241211
20170717141,51.54613494873047
20170717151,51.54613494873047
20170717161,51.03020095825195
20170717171,51.03020095825195
20170717181,53.02666091918945
20170717191,55.633541107177734
20170717201,55.633541107177734
20170717211,52.48268127441406
20170717221,50.43661880493164
20170717231,47.43714904785156
20170718001,40.98552703857422
20170718011,35.05030059814453
20170718021,29.638090133666992
20170718031,24.9282169342041
20170718041,21.130460739135742
20170718051,20.43126678466797
20170718061,21.490373611450195
20170718071,24.136577606201172
20170718081,28.818002700805664
20170718091,34.737083435058594
20170718101,46.48622512817383
20170718111,52.2441520690918
20170718121,53.63703536987305
20170718131,50.19710922241211
20170718141,51.54613494873047
20170718151,51.54613494873047
20170718161,51.03020095825195
20170718171,51.03020095825195
20170718181,53.02666091918945
20170718191,55.633541107177734
20170718201,55.633541107177734
20170718211,52.48268127441406
20170718221,50.43661880493164
20170718231,47.43714904785156
20170719001,42.13364028930664
20170719011,36.19841384887695
20170719021,30.786212921142578
20170719031,26.076339721679688
20170719041,22.278583526611328
20170719051,21.63218879699707
20170719061,22.691295623779297
20170719071,25.337499618530273
20170719081,30.018924713134766
20170719091,35.93799591064453
20170719101,47.687137603759766
20170719111,53.50466537475586
20170719121,54.9191780090332
20170719131,51.479251861572266
20170719141,52.828277587890625
20170719151,52.828277587890625
20170719161,52.31234359741211
20170719171,52.31234359741211
20170719181,54.30880355834961
20170719191,56.5701904296875
20170719201,56.5701904296875
20170719211,53.64595031738281
20170719221,51.59988784790039
20170719231,49.1777458190918
20170720001,42.77884292602539
20170720011,36.8436164855957
20170720021,31.43141746520996
20170720031,26.721542358398438
20170720041,22.923786163330078
20170720051,22.27739143371582
20170720061,23.33650016784668
20170720071,25.982702255249023
20170720081,30.664127349853516
20170720091,36.58319854736328
20170720101,48.332340240478516
20170720111,54.14986801147461
20170720121,55.56438064575195
20170720131,52.124454498291016
20170720141,53.473480224609375
20170720151,53.473480224609375
20170720161,52.95754623413086
20170720171,52.95754623413086
20170720181,54.95400619506836
20170720191,57.21539306640625
20170720201,57.21539306640625
20170720211,54.29115295410156
20170720221,52.24509048461914
20170720231,49.82294845581055
20170721001,42.77884292602539
20170721011,36.8436164855957
20170721021,31.43141746520996
20170721031,26.721542358398438
20170721041,22.923786163330078
20170721051,22.27739143371582
20170721061,23.33650016784668
20170721071,25.982702255249023
20170721081,30.664127349853516
20170721091,36.58319854736328
20170721101,48.332340240478516
20170721111,54.14986801147461
20170721121,55.56438064575195
20170721131,52.124454498291016
20170721141,53.473480224609375
20170721151,53.473480224609375
20170721161,52.95754623413086
20170721171,52.95754623413086
20170721181,54.95400619506836
20170721191,57.21539306640625
20170721201,57.21539306640625
20170721211,54.29115295410156
20170721221,52.24509048461914
20170721231,49.82294845581055
20170722001,42.97649383544922
20170722011,37.04126739501953
20170722021,31.629070281982422
20170722031,26.9191951751709
20170722041,23.12143898010254
20170722051,22.47504425048828
20170722061,23.53415298461914
20170722071,26.180355072021484
20170722081,30.861780166625977
20170722091,36.78084945678711
20170722101,48.529991149902344
20170722111,54.34751892089844
20170722121,55.762027740478516
20170722131,52.322105407714844
20170722141,53.6711311340332
20170722151,53.6711311340332
20170722161,53.15519714355469
20170722171,53.15519714355469
20170722181,55.15165710449219
20170722191,57.41304397583008
20170722201,57.41304397583008
20170722211,54.48880386352539
20170722221,52.44274139404297
20170722231,50.020599365234375
20170723001,43.10736083984375
20170723011,37.17213439941406
20170723021,31.759925842285156
20170723031,27.050050735473633
20170723041,23.252294540405273
20170723051,22.605899810791016
20170723061,23.665008544921875
20170723071,26.31121063232422
20170723081,30.99263572692871
20170723091,36.91171646118164
20170723101,48.660858154296875
20170723111,54.47838592529297
20170723121,55.89289474487305
20170723131,52.452972412109375
20170723141,53.801998138427734
20170723151,53.801998138427734
20170723161,53.28606414794922
20170723171,53.28606414794922
20170723181,55.28252410888672
20170723191,57.54391098022461
20170723201,57.54391098022461
20170723211,54.61967086791992
20170723221,52.5736083984375
20170723231,50.07589340209961
20170724001,42.63727951049805
20170724011,36.70205307006836
20170724021,31.289854049682617
20170724031,26.579978942871094
20170724041,22.782222747802734
20170724051,22.135828018188477
20170724061,23.194936752319336
20170724071,25.84113883972168
20170724081,30.522563934326172
20170724091,36.44163513183594
20170724101,48.19077682495117
20170724111,54.008304595947266
20170724121,55.42281723022461
20170724131,51.98289108276367
20170724141,53.33191680908203
20170724151,53.33191680908203
20170724161,52.815982818603516
20170724171,52.815982818603516
20170724181,54.812442779541016
20170724191,57.073829650878906
20170724201,57.073829650878906
20170724211,54.14958953857422
20170724221,52.1035270690918
20170724231,49.605812072753906
20170725001,41.81935119628906
20170725011,35.884124755859375
20170725021,30.471942901611328
20170725031,25.762067794799805
20170725041,21.964311599731445
20170725051,21.317916870117188
20170725061,22.377025604248047
20170725071,25.02322769165039
20170725081,29.704652786254883
20170725091,35.62370681762695
20170725101,47.37284851074219
20170725111,53.11644744873047
20170725121,54.53095626831055
20170725131,51.091033935546875
20170725141,52.440059661865234
20170725151,52.440059661865234
20170725161,51.92412567138672
20170725171,51.92412567138672
20170725181,53.92058563232422
20170725191,56.18197250366211
20170725201,56.18197250366211
20170725211,53.25773239135742
20170725221,51.211669921875
20170725231,48.71395492553711
20170726001,42.013545989990234
20170726011,36.07831954956055
20170726021,30.666141510009766
20170726031,25.956266403198242
20170726041,22.158510208129883
20170726051,21.512115478515625
20170726061,22.571224212646484
20170726071,25.217426300048828
20170726081,29.89885139465332
20170726091,35.817901611328125
20170726101,47.56704330444336
20170726111,53.31064224243164
20170726121,54.72515106201172
20170726131,51.28522872924805
20170726141,52.634254455566406
20170726151,52.634254455566406
20170726161,52.11832046508789
20170726171,52.11832046508789
20170726181,54.11478042602539
20170726191,56.37616729736328
20170726201,56.37616729736328
20170726211,53.451927185058594
20170726221,51.40586471557617
20170726231,48.90814971923828
20170727001,42.45372772216797
20170727011,36.51850128173828
20170727021,31.106306076049805
20170727031,26.39643096923828
20170727041,22.598674774169922
20170727051,21.952280044555664
20170727061,23.011388778686523
20170727071,25.657590866088867
20170727081,30.33901596069336
20170727091,36.25808334350586
20170727101,48.007225036621094
20170727111,53.750823974609375
20170727121,55.16533279418945
20170727131,51.72541046142578
20170727141,53.07443618774414
20170727151,53.07443618774414
20170727161,52.558502197265625
20170727171,52.558502197265625
20170727181,54.554962158203125
20170727191,56.816349029541016
20170727201,56.816349029541016
20170727211,53.89210891723633
20170727221,51.846046447753906
20170727231,49.348331451416016
20170728001,42.45372772216797
20170728011,36.51850128173828
20170728021,31.106306076049805
20170728031,26.39643096923828
20170728041,22.598674774169922
20170728051,21.952280044555664
20170728061,23.011388778686523
20170728071,25.657590866088867
20170728081,30.33901596069336
20170728091,36.25808334350586
20170728101,48.007225036621094
20170728111,53.750823974609375
20170728121,55.16533279418945
20170728131,51.72541046142578
20170728141,53.07443618774414
20170728151,53.07443618774414
20170728161,52.558502197265625
20170728171,52.558502197265625
20170728181,54.554962158203125
20170728191,56.816349029541016
20170728201,56.816349029541016
20170728211,53.89210891723633
20170728221,51.846046447753906
20170728231,49.348331451416016
20170729001,42.45372772216797
20170729011,36.51850128173828
20170729021,31.106306076049805
20170729031,26.39643096923828
20170729041,22.598674774169922
20170729051,21.952280044555664
20170729061,23.011388778686523
20170729071,25.657590866088867
20170729081,30.33901596069336
20170729091,36.25808334350586
20170729101,48.007225036621094
20170729111,53.750823974609375
20170729121,55.16533279418945
20170729131,51.72541046142578
20170729141,53.07443618774414
20170729151,53.07443618774414
20170729161,52.558502197265625
20170729171,52.558502197265625
20170729181,54.554962158203125
20170729191,56.816349029541016
20170729201,56.816349029541016
20170729211,53.89210891723633
20170729221,51.846046447753906
20170729231,49.348331451416016
20170730001,42.42099380493164
20170730011,36.48576736450195
20170730021,31.07357406616211
20170730031,26.363698959350586
20170730041,22.565942764282227
20170730051,21.91954803466797
20170730061,22.978656768798828
20170730071,25.624858856201172
20170730081,30.306283950805664
20170730091,36.22534942626953
20170730101,47.974491119384766
20170730111,53.71809005737305
20170730121,55.132598876953125
20170730131,51.69267654418945
20170730141,53.04170227050781
20170730151,53.04170227050781
20170730161,52.5257682800293
20170730171,52.5257682800293
20170730181,54.5222282409668
20170730191,56.78361511230469
20170730201,56.78361511230469
20170730211,53.859375
20170730221,51.81331253051758
20170730231,49.31559753417969
20170731001,39.37923049926758
20170731011,33.44400405883789
20170731021,28.031810760498047
20170731031,23.321935653686523
20170731041,19.524179458618164
20170731051,18.877784729003906
20170731061,19.936893463134766
20170731071,22.58309555053711
20170731081,27.2645206451416
20170731091,33.18358612060547
20170731101,44.9327278137207
20170731111,50.676326751708984
20170731121,52.09083938598633
20170731131,48.65091323852539
20170731141,49.99993896484375
20170731151,49.99993896484375
20170731161,49.484004974365234
20170731171,49.484004974365234
20170731181,51.480464935302734
20170731191,53.741851806640625
20170731201,53.741851806640625
20170731211,50.81761169433594
20170731221,48.771549224853516
20170731231,46.273834228515625
20170801001,40.45639419555664
20170801011,34.73378372192383
20170801021,29.321571350097656
20170801031,24.722209930419922
20170801041,20.924453735351562
20170801051,20.22525978088379
20170801061,21.284366607666016
20170801071,23.930570602416992
20170801081,28.367549896240234
20170801091,34.151817321777344
20170801101,45.75565719604492
20170801111,50.84202575683594
20170801121,52.23490524291992
20170801131,48.79498291015625
20170801141,50.14400863647461
20170801151,50.14400863647461
20170801161,49.628074645996094
20170801171,49.628074645996094
20170801181,51.64716339111328
20170801191,54.18852615356445
20170801201,54.18852615356445
20170801211,51.8390998840332
20170801221,50.00569534301758
20170801231,47.0062255859375
20170802001,40.45639419555664
20170802011,34.73378372192383
20170802021,29.321571350097656
20170802031,24.722209930419922
20170802041,20.924453735351562
20170802051,20.22525978088379
20170802061,21.284366607666016
20170802071,23.930570602416992
20170802081,28.367549896240234
20170802091,34.151817321777344
20170802101,45.75565719604492
20170802111,50.84202575683594
20170802121,52.23490524291992
20170802131,48.79498291015625
20170802141,50.14400863647461
20170802151,50.14400863647461
20170802161,49.628074645996094
20170802171,49.628074645996094
20170802181,51.64716339111328
20170802191,54.18852615356445
20170802201,54.18852615356445
20170802211,51.52252197265625
20170802221,49.689117431640625
20170802231,46.68964767456055
20170803001,39.64237594604492
20170803011,33.91976547241211
20170803021,28.507549285888672
20170803031,23.908187866210938
20170803041,20.110431671142578
20170803051,19.411237716674805
20170803061,20.47034454345703
20170803071,23.116548538208008
20170803081,27.55352783203125
20170803091,33.337799072265625
20170803101,44.9416389465332
20170803111,50.02800750732422
20170803121,51.42089080810547
20170803131,47.98096466064453
20170803141,49.32999038696289
20170803151,49.32999038696289
20170803161,48.814056396484375
20170803171,48.814056396484375
20170803181,50.83314514160156
20170803191,53.374507904052734
20170803201,53.374507904052734
20170803211,50.361297607421875
20170803221,48.31523513793945
20170803231,45.315765380859375
20170804001,38.883155822753906
20170804011,33.160545349121094
20170804021,27.748327255249023
20170804031,23.14896583557129
20170804041,19.35120964050293
20170804051,18.652015686035156
20170804061,19.71112632751465
20170804071,22.35732650756836
20170804081,26.794309616088867
20170804091,32.57857894897461
20170804101,44.18241882324219
20170804111,49.2687873840332
20170804121,50.66166687011719
20170804131,47.221744537353516
20170804141,48.570770263671875
20170804151,48.570770263671875
20170804161,48.05483627319336
20170804171,48.05483627319336
20170804181,50.07392501831055
20170804191,52.61528778076172
20170804201,52.61528778076172
20170804211,49.60207748413086
20170804221,47.55601501464844
20170804231,44.55654525756836
20170805001,39.04957962036133
20170805011,33.326969146728516
20170805021,27.914752960205078
20170805031,23.315391540527344
20170805041,19.517635345458984
20170805051,18.81844139099121
20170805061,19.877552032470703
20170805071,22.523752212524414
20170805081,26.960735321044922
20170805091,32.74500274658203
20170805101,44.34884262084961
20170805111,49.435211181640625
20170805121,50.82809066772461
20170805131,47.38816833496094
20170805141,48.7371940612793
20170805151,48.7371940612793
20170805161,48.22126007080078
20170805171,48.22126007080078
20170805181,50.24034881591797
20170805191,52.78171157836914
20170805201,52.78171157836914
20170805211,49.76850128173828
20170805221,47.72243881225586
20170805231,44.72296905517578
20170806001,40.188629150390625
20170806011,34.46601867675781
20170806021,29.05381202697754
20170806031,24.454450607299805
20170806041,20.656694412231445
20170806051,19.957500457763672
20170806061,21.0166072845459
20170806071,23.662811279296875
20170806081,28.099790573120117
20170806091,33.88405227661133
20170806101,45.487892150878906
20170806111,50.57426071166992
20170806121,51.96714401245117
20170806131,48.527217864990234
20170806141,49.876243591308594
20170806151,49.876243591308594
20170806161,49.36030960083008
20170806171,49.36030960083008
20170806181,51.379398345947266
20170806191,53.92076110839844
20170806201,53.92076110839844
20170806211,50.90755081176758
20170806221,48.861488342285156
20170806231,45.86201858520508
20170807001,40.188629150390625
20170807011,34.46601867675781
20170807021,29.05381202697754
20170807031,24.454450607299805
20170807041,20.656694412231445
20170807051,19.957500457763672
20170807061,21.0166072845459
20170807071,23.662811279296875
20170807081,28.099790573120117
20170807091,33.88405227661133
20170807101,45.487892150878906
20170807111,50.57426071166992
20170807121,51.96714401245117
20170807131,48.527217864990234
20170807141,49.876243591308594
20170807151,49.876243591308594
20170807161,49.36030960083008
20170807171,49.36030960083008
20170807181,51.379398345947266
20170807191,53.92076110839844
20170807201,53.92076110839844
20170807211,50.90755081176758
20170807221,48.861488342285156
20170807231,45.86201858520508
20170808001,40.32958221435547
20170808011,34.606971740722656
20170808021,29.19476890563965
20170808031,24.595407485961914
20170808041,20.797651290893555
20170808051,20.09845733642578
20170808061,21.157564163208008
20170808071,23.803768157958984
20170808081,28.240747451782227
20170808091,34.02500534057617
20170808101,45.62884521484375
20170808111,50.715213775634766
20170808121,52.108097076416016
20170808131,48.66817092895508
20170808141,50.01719665527344
20170808151,50.01719665527344
20170808161,49.50126266479492
20170808171,49.50126266479492
20170808181,51.52035140991211
20170808191,54.06171417236328
20170808201,54.06171417236328
20170808211,51.04850387573242
20170808221,49.00244140625
20170808231,46.00297164916992
20170809001,40.42384719848633
20170809011,34.701236724853516
20170809021,29.289030075073242
20170809031,24.689668655395508
20170809041,20.89191246032715
20170809051,20.192718505859375
20170809061,21.251829147338867
20170809071,23.898029327392578
20170809081,28.335012435913086
20170809091,34.11927032470703
20170809101,45.72311019897461
20170809111,50.809478759765625
20170809121,52.20235824584961
20170809131,48.76243591308594
20170809141,50.1114616394043
20170809151,50.1114616394043
20170809161,49.59552764892578
20170809171,49.59552764892578
20170809181,51.61461639404297
20170809191,54.15597915649414
20170809201,54.15597915649414
20170809211,51.14276885986328
20170809221,49.09670639038086
20170809231,46.09723663330078
20170810001,39.968807220458984
20170810011,34.24619674682617
20170810021,28.833984375
20170810031,24.234622955322266
20170810041,20.436866760253906
20170810051,19.737672805786133
20170810061,20.796783447265625
20170810071,23.442983627319336
20170810081,27.879966735839844
20170810091,33.66423034667969
20170810101,45.268070220947266
20170810111,50.35443878173828
20170810121,51.747318267822266
20170810131,48.307395935058594
20170810141,49.65642166137695
20170810151,49.65642166137695
20170810161,49.14048767089844
20170810171,49.14048767089844
20170810181,51.159576416015625
20170810191,53.7009391784668
20170810201,53.7009391784668
20170810211,50.68772888183594
20170810221,48.641666412353516
20170810231,45.64219665527344
20170811001,39.866477966308594
20170811011,34.14386749267578
20170811021,28.731651306152344
20170811031,24.13228988647461
20170811041,20.33453369140625
20170811051,19.635339736938477
20170811061,20.694446563720703
20170811071,23.34065055847168
20170811081,27.777629852294922
20170811091,33.5619010925293
20170811101,45.165740966796875
20170811111,50.25210952758789
20170811121,51.644989013671875
20170811131,48.2050666809082
20170811141,49.55409240722656
20170811151,49.55409240722656
20170811161,49.03815841674805
20170811171,49.03815841674805
20170811181,51.057247161865234
20170811191,53.598609924316406
20170811201,53.598609924316406
20170811211,50.58539962768555
20170811221,48.539337158203125
20170811231,45.53986740112305
20170812001,40.54914474487305
20170812011,34.826534271240234
20170812021,29.414325714111328
20170812031,24.814964294433594
20170812041,21.017208099365234
20170812051,20.31801414489746
20170812061,21.377124786376953
20170812071,24.023324966430664
20170812081,28.460308074951172
20170812091,34.24456787109375
20170812101,45.84840774536133
20170812111,50.934776306152344
20170812121,52.32765579223633
20170812131,48.887733459472656
20170812141,50.236759185791016
20170812151,50.236759185791016
20170812161,49.7208251953125
20170812171,49.7208251953125
20170812181,51.73991394042969
20170812191,54.28127670288086
20170812201,54.28127670288086
20170812211,51.26806640625
20170812221,49.22200393676758
20170812231,46.2225341796875
20170813001,40.54914474487305
20170813011,34.826534271240234
20170813021,29.414325714111328
20170813031,24.814964294433594
20170813041,21.017208099365234
20170813051,20.31801414489746
20170813061,21.377124786376953
20170813071,24.023324966430664
20170813081,28.460308074951172
20170813091,34.24456787109375
20170813101,45.84840774536133
20170813111,50.934776306152344
20170813121,52.32765579223633
20170813131,48.887733459472656
20170813141,50.236759185791016
20170813151,50.236759185791016
20170813161,49.7208251953125
20170813171,49.7208251953125
20170813181,51.73991394042969
20170813191,54.28127670288086
20170813201,54.28127670288086
20170813211,51.26806640625
20170813221,49.22200393676758
20170813231,46.2225341796875
20170814001,40.47905349731445
20170814011,34.75644302368164
20170814021,29.34423828125
20170814031,24.744876861572266
20170814041,20.947120666503906
20170814051,20.247926712036133
20170814061,21.307037353515625
20170814071,23.953237533569336
20170814081,28.390220642089844
20170814091,34.174476623535156
20170814101,45.778316497802734
20170814111,50.90245056152344
20170814121,52.29533004760742
20170814131,48.85540771484375
20170814141,50.20443344116211
20170814151,50.20443344116211
20170814161,49.688499450683594
20170814171,49.688499450683594
20170814181,51.70758819580078
20170814191,54.24895095825195
20170814201,54.24895095825195
